exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0037,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,3799.1884057971015,5231,5276,5923.413430851064,5962.688091233971,502.042574927144,318.14540180986313,171.74803555357278,127.0036524356707,3.1521035598705502,62.54368932038835,60.266139,6.222203,1.0,1,1,45653.913,15590.416,45653.913,8655.878,8655.832,10389.801094813829,8126.023000864361,10389.801094813829,5928.640722119108,5928.634836420127,10318.214708042424,3920.968642687308,1464.1301919317466,1464.1391839557098,1.574468085106383,60160,24784,7.715898526830508,8.28274854727793,9982.38828606558,39831.551622471976,0.0,0
0038,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,3858.550724637681,5225,5279,5922.167303856383,5963.042750634518,502.84790990629097,320.3478807741694,201.19904852411068,185.74426301387643,3.212418300653595,63.16339869281046,50.301533,6.699804,1.0,1,1,35727.74,15196.741,35727.74,9317.836,9317.791,10022.501292004654,8201.77653728391,10022.501292004654,6402.459784086601,6402.401413167095,7954.000725372339,3197.2482278098723,1639.9009569202976,1639.9046953137765,1.6161616161616161,60160,23741,7.449347062981257,7.26224514518912,11959.874065865944,35435.364974855984,0.0,0
0039,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,3799.1884057971015,5224,5274,5924.397007978723,5958.538477706839,504.1826458658787,323.1044086329859,185.43282839051292,136.31513262454945,3.2275641025641026,62.02884615384615,55.278674,6.716552,1.0,1,1,40623.041,15276.318,40623.041,9446.133,9446.085,10408.640944946808,8344.338288397606,10408.640944946808,6406.292466233607,6406.235428075336,9087.796657821827,3480.670782764238,1713.4219621383374,1713.4251862100043,1.7358490566037736,60160,24477,7.347935916459383,8.027967110465875,10883.039632969489,36442.80577296208,0.0,0
0040,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,3855.0588235294117,4535,4581,5224.879440945818,5256.91784836453,452.9901867849715,317.52002560802254,185.3972768326549,152.1906519826754,3.026315789473684,62.25657894736842,55.354332,6.564277,1.0,1,1,41426.368,15377.761,41426.368,9374.633,9374.574,11673.47113046578,9482.092370143178,11673.47113046578,6568.402918708775,6568.426219683732,9313.726127093041,3780.282100828421,1665.8265610538047,1665.821834749515,1.4166666666666667,67328,22893,7.411609109479859,8.038843692723239,12163.09502208427,34875.127908222035,0.0,0
0041,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,3799.1884057971015,4533,4583,5221.4563480275665,5254.4960605918495,469.0687671395695,350.77394131337246,201.20586236334833,186.89776671577192,3.2596153846153846,62.35897435897436,50.634994,6.577178,1.0,1,1,36551.703,15291.499,36551.703,9508.848,9508.761,11335.759129752852,9406.832704209244,11335.759129752852,6698.550461035553,6698.590674668321,8142.280303941581,3477.435464166676,1757.0194388404082,1757.0081957679279,1.4285714285714286,67328,20955,7.694152136610091,8.00109464251341,13296.733085423097,31860.168601184276,0.0,0
0042,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,3799.1884057971015,4541,4588,5233.695728374525,5269.9403264713455,528.7747084001866,316.4488156390911,200.7538012878454,192.75000242225937,3.2,62.00317460317461,50.86181,6.675906,1.0,1,1,36398.474,15280.855,36398.474,9230.355,9230.303,11350.489187455441,9400.590480127139,11350.489187455441,6573.89942206655,6573.84125749173,8102.573020931845,3416.043430670936,1655.8476124112185,1655.8522094156503,1.4210526315789473,67328,20556,7.697052234249009,7.890029906643793,13237.436890271896,30791.32630087961,0.0,0
0043,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,3855.0588235294117,4542,4588,5236.446678944867,5269.045944988785,453.5193349425945,316.54182747337984,201.10008028292268,219.2462581937001,3.0259740259740258,62.14935064935065,50.496268,6.440841,1.0,1,1,36512.433,15323.528,36512.433,9345.382,9345.325,11548.71764698194,9630.706244593632,11548.71764698194,6622.890247409642,6622.832971396605,8081.304834661252,3503.951558849477,1680.0140944939633,1680.018110994129,1.33,67328,20557,7.480803567644162,8.07009207262988,13333.262569027873,31916.639457486996,0.0,0
0044,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,3799.1884057971015,4534,4581,5230.653398288973,5263.382824758202,454.2106172573495,319.4499724428895,185.2816383837677,204.91208540809822,3.29073482428115,62.329073482428115,55.439359,6.505259,1.0,1,1,41380.445,15354.983,41380.445,9489.992,9489.946,11589.777485518654,9396.486352423955,11589.777485518654,6647.619110595808,6647.561512753774,9293.918710784019,3688.862273938522,1753.052120308524,1753.0566482681925,1.2166666666666666,67328,21131,7.342410140976207,8.073631519457452,12144.440558917717,32482.949564344788,0.0,0
0045,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,3855.0588235294117,3951,3996,4659.972922888225,4690.25233286463,418.8097745216501,317.1610346075851,181.84753025281302,217.6874100669099,3.128712871287129,61.48844884488449,60.479467,6.65874,1.0,1,1,42342.36,16881.075,42342.36,9222.653,9222.607,12977.288662236027,10658.17202643718,12977.288662236027,6748.932529275698,6748.963521445783,9610.05687339186,4181.1189112206,1645.6745033630636,1645.668875613988,2.3,75008,20751,7.470575881891829,7.884117387551326,12402.225700831656,31163.553465069966,0.0,0
0046,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,3855.0588235294117,3949,3992,4665.347322952219,4686.666709075488,421.9171583604688,323.33334244194623,181.9623253062946,206.22205551107697,3.124590163934426,63.157377049180326,60.391656,6.299614,1.0,1,1,42213.692,16577.981,42213.692,9147.016,9146.966,12806.414512158703,10497.013805020799,12806.414512158703,6670.5874351567,6670.528838300327,9561.665879929142,4056.080340097111,1624.8334665532943,1624.8388188432361,1.3833333333333333,75008,20804,7.430796803598169,8.114229255614926,12420.258851653281,33024.24561250896,0.0,0
0047,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,3799.1884057971015,3952,3997,4661.263745200512,4684.32938553127,505.1427148465697,476.09421586810856,182.26881095254714,193.14549693525663,3.3096774193548386,62.86451612903226,60.397134,6.624803,1.0,1,1,42152.183,16665.567,42152.183,9531.759,9531.7,12758.825521291063,10452.092970829777,12758.825521291063,6804.953496099695,6804.895860207382,9568.647572236698,4080.806013640256,1792.0945334297164,1792.098813857051,1.4461538461538461,75008,21024,7.428418479285133,7.882725156335003,12419.132338299363,31735.283298235434,0.0,0
0048,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,3799.1884057971015,3962,4002,4664.850442619454,4691.680335468644,417.4381097158727,313.7972055683517,182.1688449538011,210.59792277429864,3.378205128205128,62.89102564102564,60.385401,6.462365,1.0,1,1,42165.217,16861.056,42165.217,9453.934,9453.888,12985.76143646011,10679.273333231122,12985.76143646011,6786.884100257436,6786.824755911518,9531.840260337227,4108.2032225438825,1759.8430398654762,1759.8496842970558,1.7432432432432432,75008,20976,7.276002786069256,8.098598203073642,12421.545399690232,32458.70513349215,0.0,0
0049,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,3799.1884057971015,3955,4000,4664.242747440273,4686.784856275815,485.63751990484485,443.43219444976603,182.3188012038991,213.67556641048986,3.3929712460063897,62.98402555910543,60.370648,6.631942,1.0,1,1,42152.228,16680.258,42152.228,9276.158,9276.081,12861.972854215552,10557.265409263011,12861.972854215552,6704.180147051651,6704.122238501683,9549.836847000994,4102.212904104874,1697.1889262838476,1697.193484473866,1.4307692307692308,75008,20503,7.445525187243789,7.950577367471652,12424.580898982565,30915.529719650745,0.0,0
0050,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,3989.6103896103896,3510,3544,4235.339977193323,4266.114879144103,392.0612256060712,309.1618752571804,172.45825851605522,130.19446956535802,3.661064425770308,65.74229691876751,69.993792,10.317566,1.0,1,1,44266.841,15551.296,44266.841,9285.71,9285.658,11876.363313058035,9888.601803547166,11876.363313058035,6325.988945722502,6325.931166606758,9825.50394899071,4146.725217762699,1853.7683737364484,1853.774057708834,1.6944444444444444,82432,33384,7.325465501635904,7.592394511073458,11777.04445559972,32356.468570203477,0.0,0
0051,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,3989.6103896103896,3501,3542,4242.332831909938,4273.6220961955,393.1188925938115,310.2846678077501,172.2556591472568,129.40279406584293,3.8670360110803323,66.24653739612188,69.933346,10.419707,1.0,1,1,45371.276,15667.4,45371.276,9349.032,9348.981,11922.253620135383,9936.948664305124,11922.253620135383,6361.011586791945,6361.0113481058115,9903.51096278224,4184.231326631021,1874.2099319658962,1874.2148012131368,1.48,82432,33419,7.423457915719807,7.658732451929269,11787.22379449712,32072.878824711675,0.0,0
0052,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,3989.6103896103896,3499,3540,4237.509292507764,4267.971311543099,392.8930758661993,310.99873803988345,172.418952224827,141.01041742948217,3.7445054945054945,66.52472527472527,69.973747,10.229852,1.0,1,1,44252.161,15313.058,44252.161,9212.03,9211.943,11760.539915421195,9772.677102011354,11760.539915421195,6291.327477502021,6291.368656337944,9823.943432104395,4092.676061610204,1832.1920445727856,1832.1377608963955,1.0,82432,33403,7.674184917779346,7.84799353814558,11780.418161685697,32652.476301709936,0.0,0
0053,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,3989.6103896103896,3505,3547,4252.743242915372,4287.611487774555,392.99034516820484,308.34270272448055,172.35711888762603,129.0301481085601,3.935754189944134,66.25139664804469,70.031013,10.31209,1.0,1,1,44279.864,15834.831,44279.864,9288.731,9288.679,11929.94266155134,9938.69494921875,11929.94266155134,6320.342067141403,6320.285627640476,9847.208112147988,4201.476276416992,1841.9893708004013,1841.9940260119033,1.6896551724137931,82432,33422,7.4314725338968035,7.697552178407266,11770.785037766054,32410.500684148414,0.0,0
0054,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,3988.2105263157896,3498,3536,4225.177916343167,4255.094752861774,395.7579124287397,314.6269923304684,172.3308941584453,130.6097213085797,3.7653631284916202,65.5,69.961299,11.23341,1.0,1,1,44224.264,15903.404,44224.264,9851.92,9851.861,12106.207539438568,10118.46228474379,12106.207539438568,6500.495137729448,6500.440635700006,9781.465403565826,4165.636797595984,1992.9036335127848,1992.9063388626373,None,82432,33014,7.4617640905559695,7.461715752811029,11782.514215466468,29389.11692887556,0.0,0
0055,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,3989.6103896103896,3105,3141,3847.110362659801,3875.5753199075402,374.4045296199387,309.43357900089615,171.8722338611187,129.78785950276708,3.846368715083799,66.11731843575419,70.025895,10.975535,1.0,1,1,44997.383,18899.518,44997.383,10055.308,10055.246,13125.411393931996,11134.208610717773,13125.411393931996,6699.191817193676,6699.133842555995,10089.060242625581,4760.922071337935,2050.5633417657004,2050.569846260341,1.530612244897959,90112,33396,7.43975239381052,7.2373597397332645,12868.38247479736,30427.67391293454,0.0,0
0056,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,3989.6103896103896,3106,3144,3853.2823597301135,3880.1808783579836,374.96902655895633,310.7510974123392,171.65404406409797,128.9611790411332,4.181318681318682,67.37087912087912,70.088905,10.21388,1.0,1,1,46142.829,18987.051,46142.829,9613.795,9613.765,13076.716261785334,11081.489526455967,13076.716261785334,6620.723360745977,6620.752302701239,10265.945765752514,4789.33159791656,1917.0792998048066,1917.048619987446,1.6666666666666667,90112,33245,7.636375346153104,7.5845360568844145,12856.813785291695,32548.84529679221,0.0,0
0057,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,3989.6103896103896,3102,3138,3841.2265846946025,3865.335826961286,375.7592565060971,311.8424966250702,171.81228794464906,151.58399963995478,3.8736263736263736,65.71978021978022,69.996487,11.124909,1.0,1,1,46083.473,19089.0,46083.473,10073.961,10073.933,13391.603886086203,11399.344241210938,13391.603886086203,6916.586317034225,6916.52830203061,10198.522839719493,4810.977764964992,1991.0781689744165,1991.0857943535289,1.84375,90112,33192,7.446420510578012,7.167225043140644,12873.788937436246,29835.749667705146,0.0,0
0058,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,3989.6103896103896,3107,3145,3844.9014226740055,3867.9636404765497,373.60317832886284,309.6554900423084,160.44008757913318,132.98677534958628,3.7185792349726774,66.31967213114754,75.197602,10.831365,1.0,1,1,50153.059,19452.693,50153.059,9970.169,9970.121,13662.240527976297,11347.333137628728,13662.240527976297,6771.56939070915,6771.511825254987,11360.469106273902,4979.006087969106,2019.0642531936423,2019.0707367717284,1.565217391304348,90112,33237,7.62572931027283,7.342872774048647,11983.360852384629,30685.883081218297,0.0,0
0059,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,3988.2105263157896,3106,3142,3838.4013227982955,3862.7367657503814,462.89054783061107,443.56544574210415,171.3769649726794,130.48940617178994,3.743732590529248,66.48189415041783,70.252694,10.188142,1.0,1,1,45214.486,18970.229,45214.486,9888.814,9888.755,13144.159254694157,11141.1446936701,13144.159254694157,6688.659126057893,6688.600981356555,10108.495817634204,4700.236363757552,1972.9723385953303,1972.9795527377871,2.0476190476190474,90112,32612,7.586402121639531,7.268627627632797,12826.839067552342,32009.761936965544,0.0,0
0060,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1848,1863,1808.6363636363637,0,16102,16532.109907670456,16729.4738893219,1800.522164140812,318.7069296234005,147.53394186012363,131.9392310550012,2.546195652173913,33.296195652173914,64.718748,11.412226,1.0,1,1,51225.076,5871.876,51225.076,5645.156,5645.341,6575.146945223722,3670.411042036577,6575.146945223722,3460.904079373308,3460.864752937788,11967.497965016424,1608.4191771261897,1130.8529490251049,1130.8828296029415,None,22528,17361,7.970246688126289,9.511716643737666,3480.9078815925177,15212.632487299148,0.0,0
0061,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2455,3885,2964.1639344262294,11613,11682,12218.474278336864,12331.65906540378,1173.3209837736188,318.4922325438665,212.59456604693318,127.73792911905352,2.811989100817439,41.83106267029973,44.615,11.29302,1.0,1,1,32076.965,6987.97,32076.965,6387.497,6387.437,6043.427915088718,4397.46495885196,6043.427915088718,4151.686569255363,4151.6317354579205,7241.087296967812,1700.1956071835232,1233.9334719653186,1233.9347648199982,None,30208,19392,7.2512539725335685,7.2403810054657765,6770.816989801636,17171.668871568454,0.0,0
0062,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3096,4096,3337.2597402597403,9123,9172,9769.307951626712,9848.044000578955,872.0936570776615,320.10684757796594,224.1746583704502,154.8527614966444,3.0136612021857925,53.450819672131146,44.699137,11.318894,1.0,1,1,28423.065,7126.136,28423.065,6681.5,6681.447,5885.003175486943,4543.186675567209,5885.003175486943,4354.029871995882,4353.97534018292,6349.016803443194,1917.813354038949,1311.1043876098558,1311.1059749303784,1.4,37376,25257,7.54181193428353,7.668746025572777,8361.682687520342,22314.01760631383,0.0,0
0063,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,26000,101,false,3046,16384,external,32,8192,3222,4096,3442.0779220779223,8714,8765,9370.601793791118,9444.563232421875,826.0790698299026,319.0218136113749,220.21732460289965,131.4966453734846,3.251366120218579,55.950819672131146,45.48554,11.288425,1.0,1,1,29547.066,7299.848,29547.066,6820.017,6819.98,5879.5303401778365,4485.83265339741,5879.5303401778365,4258.59902115296,4258.544513800801,6626.451183229928,2005.8908183010797,1366.1971751662911,1366.1979121662262,1.825,38912,28223,7.694975554116771,7.670663547263491,8554.80664844256,25001.71635989963,0.0,0
