exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0041,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,4096.0,4530,4575,5255.513664448669,5289.000505551343,456.8731369643501,320.5556595265973,152.12143515728442,128.63912254427737,3.3523035230352303,67.26016260162602,26.412579,11.214052,0.0,0,0,10580.226,10580.161,10580.226,8147.399,8147.341,7173.422880762832,7173.3681647011645,7173.422880762832,5814.54295338971,5814.487154537998,2096.481726305831,2096.48467828434,1509.6348413638805,1509.638151040586,None,67328,35357,8.131677127781808,7.787616132825581,25490.884475915813,31529.19212430975,0.0,0
0042,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,4096.0,4528,4574,5254.126708056084,5286.725463441258,472.97477415706794,349.08398664994763,188.5556941257728,123.77223742300012,3.3076923076923075,67.21978021978022,28.307866,10.548219,0.0,0,0,11128.323,11128.269,11128.323,8185.077,8185.015,7337.033853612168,7336.978026556559,7337.033853612168,5688.286652807186,5688.3732351129365,2250.195922166753,2250.198671231984,1529.9832871674557,1529.9229379917656,1.3902439024390243,67328,31170,7.856749690924015,8.092709333972811,23784.20188932645,29550.012186891454,0.0,0
0043,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,4096.0,4538,4573,5243.637669320342,5275.741091107687,520.7060022429152,432.39674334320136,166.7927407986799,129.18047584512706,3.3013698630136985,68.0958904109589,26.517015,11.394613,0.0,0,0,10759.701,10759.665,10759.701,8375.749,8375.701,7300.059473265209,7300.004060316659,7300.059473265209,5956.848302905151,5956.791218551102,2125.7770281320963,2125.780565534823,1568.2058601787094,1568.2097746665581,1.4,67328,35351,8.118268624230755,7.6841325544300725,25390.489842088184,31024.3094697468,0.0,0
0044,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,4096.0,4532,4572,5251.243776734791,5287.126131045242,465.7235282856711,321.4536105331643,180.04884920308245,125.41359550607316,3.9008264462809916,69.32506887052341,26.468262,10.650501,0.0,0,0,10577.619,10577.567,10577.619,7700.338,7700.289,7000.085322258199,7000.028583041231,7000.085322258199,5664.164389164096,5664.194489327973,2048.105980603057,2048.1111426486605,1371.7099818692272,1371.632886778552,1.5714285714285714,67328,35327,7.984043730330939,8.114374319038019,25437.257648424365,33169.33165867033,0.0,0
0045,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,4096.0,3953,3991,4684.318406036689,4714.552702607964,425.60505549732136,326.6041323226865,170.4360391364746,136.0304902494054,3.8925619834710745,69.84297520661157,28.51213,10.798134,0.0,0,0,12309.806,12309.751,12309.806,8269.347,8269.289,8057.482483201791,8057.42758363108,8057.482483201791,5991.590492865137,5991.533980721881,2573.604505608512,2573.607647429403,1519.7131239575258,1519.7182888910406,1.6666666666666667,75008,35740,7.954857171689978,8.066378226425254,26307.399692692197,33098.31124525775,0.0,0
0046,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,4096.0,3959,3995,4686.524677367747,4719.1927685293185,515.7124523218691,468.1645438724235,182.91287582228554,135.03837573014422,3.861878453038674,70.10497237569061,29.594881,10.830098,0.0,0,0,12279.65,12279.608,12279.65,8188.672,8188.628,7965.357735734855,7965.3027484001705,7965.357735734855,5883.395615930886,5883.338635166494,2612.5221785665963,2612.525345029674,1487.895943984826,1487.899712658641,1.1395348837209303,75008,35767,8.063636785070454,7.860842010855175,25344.92367109028,33025.55526275016,0.0,0
0047,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,4096.0,3965,3998,4689.50675927901,4721.837224793157,418.9691076086811,313.8377567772933,172.59693732804632,127.5915691350739,3.9068493150684933,70.24109589041096,28.689322,11.110432,0.0,0,0,12469.789,12469.725,12469.789,8377.606,8377.554,8015.550828524957,8015.496639478455,8015.550828524957,5877.405945354732,5877.350576954317,2676.2441914279934,2676.246638285796,1565.438808900207,1565.442150358752,1.5047619047619047,75008,35703,7.99677391053499,7.890151871077788,26144.919005057003,32134.664070668,0.0,0
0048,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,4096.0,3952,3993,4680.5394491254265,4711.780666525752,421.0121542605306,318.0983449502866,148.92509021804156,130.2075199081854,3.7793296089385473,68.68715083798882,28.499285,10.604273,0.0,0,0,12323.92,12323.864,12323.92,8195.808,8195.77,8048.247973082871,8048.192639518451,8048.247973082871,6041.558338183755,6041.501489556172,2543.196705435931,2543.1994553474915,1492.4582695551107,1492.4626470116257,1.0,75008,35667,8.004068691179937,8.177883842453067,26319.25678135434,33634.55467432798,0.0,0
0049,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,4096,4096,4096.0,3958,3993,4691.33488427901,4721.152751857459,421.8960025627681,319.05157736961826,148.72653914898268,137.16537893043622,3.526027397260274,67.43561643835616,28.633758,10.70915,0.0,0,0,12297.95,12297.896,12297.95,8208.366,8208.31,7963.063569459257,7963.008758345776,7963.063569459257,5846.743893196269,5846.68765373519,2612.276280763287,2612.2791352705335,1508.7001744635252,1508.7045054982993,None,75008,35701,7.739360633709342,8.257060302625014,26195.653396246485,33336.912826881686,0.0,0
0050,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,4096.0,3497,3535,4227.319912170031,4255.156997133569,544.7907240007061,319.0311703074032,185.1455693931187,123.32495477869087,3.4242424242424243,68.29752066115702,32.55844,10.135299,0.0,0,0,14474.706,14474.664,14474.706,8714.954,8714.905,9320.48600118886,9320.43121223554,9320.48600118886,6089.321869367202,6089.26495339812,3197.096641514673,3197.0993498841776,1628.637426415528,1628.641894179704,1.1428571428571428,82432,31179,8.012021283179783,8.099582787697646,25318.166349493404,30762.78262733048,0.0,0
0051,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,4096.0,3504,3539,4229.705624029503,4255.568722579818,407.9934856861631,336.01868626005705,157.678296174445,124.88528758772564,3.680440771349862,68.80716253443526,30.730845,10.58603,0.0,0,0,14195.736,14195.658,14195.736,8621.296,8621.235,9038.635702773196,9038.580979534647,9038.635702773196,6176.510693222521,6176.452935779046,3155.816644465413,3155.8203789239183,1593.6318042159755,1593.6375639119435,1.35,82432,35736,7.853745639169235,8.188678446127673,26823.863775955397,33757.697644915046,0.0,0
0052,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,4096.0,3501,3535,4224.215523097826,4254.187501001779,548.2792109693412,330.465738746166,164.86525221814344,133.24961153960066,3.71900826446281,69.24242424242425,30.777961,11.013545,0.0,0,0,14803.897,14803.852,14803.897,9024.602,9024.541,9359.232184479328,9359.17683462733,9359.232184479328,6466.102105826031,6466.045048013662,3245.168075258595,3245.1711541255804,1720.0914605138373,1720.097695700026,1.471698113207547,82432,35719,8.029390646159827,7.756248393587348,26782.800848958123,32431.88274075241,0.0,0
0053,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,4096.0,3497,3534,4227.96731812061,4257.942633218771,485.2049018930044,360.3254623076395,171.79590560270321,138.7086330696192,3.8044077134986227,68.80165289256199,30.786146,10.566699,0.0,0,0,14344.618,14344.574,14344.618,8649.613,8649.553,9106.113622508523,9106.058195448315,9106.113622508523,6214.102309290714,6214.0442932251135,3172.717708309011,3172.721218668879,1599.9327251773457,1599.9386973322726,1.5121951219512195,82431,35853,8.013128563032264,8.070590767244163,26775.35538225538,33930.180087461566,0.0,0
0054,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,55000,214,false,6445,16384,external,32,8192,4096,4096,4096.0,3495,3532,4223.168805803572,4248.197915998718,400.15685291381226,322.54832326212716,181.63023372547036,125.3769300573001,3.5934065934065935,68.60989010989012,32.242412,11.581063,0.0,0,0,14755.562,14755.513,14755.562,9569.37,9569.324,9536.638536733308,9536.58381690363,9536.638536733308,6451.1956965409245,6451.139103073181,3384.131818802732,3384.13500236893,1823.085477677125,1823.0905536665223,1.2857142857142858,82432,35761,7.905132377023521,8.02068932201021,25566.32549698825,30878.85801156595,0.0,0
0055,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,4096.0,3096,3134,3840.8160289417615,3863.923923220974,531.2506480963912,532.5027963380744,162.94989191748138,136.20870378330278,3.907356948228883,68.98092643051771,32.629357,10.704212,0.0,0,0,16417.093,16417.064,16417.093,9075.034,9074.989,10217.11173363148,10217.056436135032,10217.11173363148,6459.707941471337,6459.6497672855585,3816.5030005911817,3816.5069590296894,1741.0735300833844,1741.0809551471061,1.3095238095238095,90112,35709,7.961740639906016,8.214614265517804,27616.848226583195,33359.76529612829,0.0,0
0056,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,4096.0,3101,3135,3852.208429509943,3878.5529933675934,377.17799340453325,314.12139942850644,157.84247164070229,131.96292800623195,3.7548209366391183,69.54545454545455,32.628565,11.042371,0.0,0,0,16545.102,16545.048,16545.102,9340.348,9340.268,10404.1903519731,10404.135334616922,10404.1903519731,6662.416662317663,6662.358799507237,3817.2681296539436,3817.2719786575462,1815.209475105036,1815.2172172315825,1.290909090909091,90112,35717,8.011403344122897,7.6691424917757365,27617.518576131068,32345.408427229984,0.0,0
0057,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,4096.0,3094,3133,3839.2525745738635,3863.852408799777,382.3813344841902,322.7495209821373,158.07684364842055,134.03174438978434,3.9972299168975067,69.96952908587258,32.820864,10.952999,0.0,0,0,16626.113,16626.069,16626.113,9341.497,9341.467,10421.395318747782,10421.33889001465,10421.395318747782,6603.0777437251945,6603.0181450891605,3868.4787311830223,3868.4827452349314,1813.8294278758142,1813.8369878231663,1.6129032258064515,90112,35778,7.97111453601722,7.976953855134893,27455.706223943405,32665.026263583153,0.0,0
0058,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,4096.0,3102,3137,3838.5878462357955,3863.8686201899854,395.2269406228542,341.71621451678806,185.3006875239632,127.21396205841407,3.9421487603305785,68.54820936639119,32.839647,11.29391,0.0,0,0,16795.215,16795.182,16795.215,9600.246,9600.199,10535.657346380061,10535.601552778764,10535.657346380061,6674.635549934425,6674.5760369729605,3899.0566143580513,3899.0617929843615,1876.8276556964959,1876.8359902900704,1.2461538461538462,90112,35837,8.004295139322675,7.688459430183808,27440.00262853008,31731.260475778538,0.0,0
0059,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,4096,4096,4096.0,3097,3136,3848.0393736613732,3874.2007492061634,434.73229828473274,318.4488439327997,151.2391413199367,128.19049977944974,3.977900552486188,69.5524861878453,32.646252,10.71469,0.0,0,0,16351.863,16351.827,16351.863,9113.08,9113.04,10261.601661872579,10261.546160391073,10261.601661872579,6508.401544796355,6508.437780554624,3793.7345490898633,3793.7385943311397,1754.6277218670443,1754.5683814353372,1.4285714285714286,90111,35773,7.8914358917300795,8.175789888145903,27602.24971613893,33386.87353530527,0.0,0
